Num_Tasks
7
4
3
3
7
4
3
7
3
22
3
7
7
7
3
3
3
3
22
3
7
7
3
12
7
22
3
3
7
3
3
2
3
22
3
2
7
9
22
2
3
7
7
7
7
22
2
22
22
2
7
12
3
3
4
7
6
3
7
7
3
3
7
7
3
7
22
7
7
7
2
3
7
3
9
3
7
7
3
2
7
7
7
3
3
7
7
7
7
22
3
22
7
3
2
3
3
3
7
22
3
3
22
11
3
2
3
3
3
3
7
4
2
2
3
9
7
7
3
7
3
3
9
2
9
5
7
7
22
7
3
3
7
7
7
7
7
7
7
7
7
22
3
7
3
7
3
22
3
7
7
3
7
7
3
3
22
9
2
7
3
22
22
3
3
7
3
3
3
2
7
3
2
3
2
2
2
11
3
7
3
7
22
3
7
12
2
3
3
3
3
7
4
3
3
3
7
22
3
3
22
3
3
12
3
7
7
7
3
7
2
3
3
3
7
3
3
22
7
7
3
3
22
2
7
7
3
3
7
22
3
22
3
22
7
3
2
22
12
3
2
2
22
22
7
7
3
2
2
7
3
7
6
5
4
22
22
3
3
3
3
3
3
12
14
2
3
22
4
22
3
2
12
3
7
7
3
2
22
7
6
2
7
7
7
22
7
7
7
7
4
3
3
3
2
3
2
4
3
2
3
22
7
3
7
7
2
3
2
22
7
3
7
7
3
23
7
3
3
7
2
3
7
3
3
22
3
7
7
7
7
2
3
3
14
7
22
3
3
7
7
3
3
7
7
3
22
22
3
3
3
3
7
3
22
7
7
3
2
7
3
12
22
7
3
2
2
3
3
3
22
7
3
3
3
22
3
7
3
7
3
2
7
7
2
2
6
22
3
3
9
7
3
7
3
2
7
6
4
22
13
3
7
3
22
2
7
7
3
22
22
2
2
3
7
3
7
2
2
2
3
22
8
2
3
7
3
22
7
7
7
3
23
7
7
7
7
4
3
7
3
7
13
2
2
7
7
2
7
7
12
13
3
3
7
20
7
3
2
6
7
3
3
7
3
7
7
7
22
7
7
22
2
3
7
3
7
12
22
7
7
7
3
7
7
3
3
12
3
3
9
22
7
22
2
7
3
7
2
7
2
7
7
9
7
22
3
3
7
3
2
22
7
3
12
7
3
7
3
3
3
7
3
3
7
22
12
3
7
6
2
6
7
7
3
3
3
7
7
3
14
3
22
7
7
7
3
3
3
7
3
13
7
6
3
2
3
3
4
3
4
7
7
7
3
7
22
3
7
2
3
22
7
3
7
3
3
12
7
22
22
3
9
3
7
3
7
2
7
3
2
7
2
7
2
20
4
7
2
3
3
2
3
7
2
7
2
3
12
2
3
3
3
3
3
2
2
7
22
7
3
22
12
7
3
7
3
7
3
7
7
7
7
7
7
3
3
3
3
3
7
22
3
3
2
3
7
4
22
3
2
7
7
22
7
22
7
3
2
2
7
3
3
7
2
7
7
7
22
2
7
7
22
7
22
7
7
7
3
22
2
7
3
3
7
7
3
22
7
8
22
2
7
4
4
7
7
7
3
7
3
7
22
2
12
7
7
7
3
4
22
22
2
3
7
7
3
3
2
2
22
7
7
7
3
7
7
22
22
7
7
22
2
7
3
3
4
7
22
7
2
3
3
7
22
3
7
3
7
7
7
3
3
7
2
22
3
2
3
3
6
3
22
7
7
7
3
7
22
3
3
3
3
7
3
3
3
3
22
7
3
7
9
7
7
7
2
3
3
3
3
2
7
2
7
22
5
4
22
7
3
22
3
3
2
6
3
7
4
7
3
3
2
2
3
3
3
7
7
2
2
3
7
2
2
3
2
3
3
3
7
2
7
3
7
4
3
2
3
7
9
3
7
22
7
3
22
6
3
7
7
7
7
3
2
2
3
7
3
3
9
3
3
7
7
7
22
7
7
3
7
2
22
7
7
7
3
4
2
7
22
2
3
3
7
7
3
2
7
22
2
3
7
2
7
7
7
3
3
3
7
3
3
23
3
3
3
7
22
3
7
3
7
3
2
7
25
6
7
7
7
3
3
7
3
3
3
7
7
7
3
7
7
3
7
7
3
3
7
7
22
3
3
3
3
7
7
4
7
7
7
3
2
7
3
7
7
4
3
3
3
2
7
3
7
2
3
3
22
4
7
7
12
3
7
7
3
3
3
7
7
22
7
3
7
22
7
4
2
3
7
2
7
4
3
7
3
4
2
7
3
22
4
7
3
2
7
3
2
3
9
2
7
3
11
3
7
3
3
3
6
7
2
3
22
22
2
7
3
7
22
3
2
3
9
7
3
7
3
3
2
22
3
3
2
2
7
7
22
2
7
7
2
3
3
7
3
3
7
3
3
3
7
2
7
3
3
3
22
2
3
3
3
7
7
3
3
2
2
3
3
7
3
3
3
7
44
7
3
3
4
4
7
3
7
9
12
3
2
22
7
2
3
2
3
3
7
7
7
7
2
7
3
7
7
3
4
7
3
2
7
2
7
8
7
22
12
7
22
4
3
3
2
7
3
7
7
22
7
3
22
7
22
3
4
22
22
4
3
3
3
3
3
3
3
22
3
23
3
3
3
22
3
3
22
6
7
3
7
7
2
3
7
3
7
4
4
3
3
7
4
22
22
7
7
22
7
7
3
3
2
3
3
7
7
3
7
7
2
7
7
7
7
2
7
3
3
2
7
8
7
3
22
3
22
3
2
22
3
22
3
7
2
16
7
3
3
2
3
7
22
3
7
3
7
7
3
3
3
7
3
3
3
7
3
2
7
22
22
3
7
3
7
7
3
3
3
3
2
7
7
6
3
3
7
22
7
2
3
22
7
7
7
7
7
7
3
7
7
7
2
7
2
2
3
4
22
4
2
7
3
2
7
3
2
7
7
7
22
7
3
2
3
23
22
22
3
3
3
2
3
3
3
7
2
2
7
7
4
22
7
2
7
22
7
22
3
22
2
7
3
2
3
12
2
7
3
2
4
7
4
22
2
2
22
2
7
3
22
7
2
7
3
3
3
7
7
3
3
2
7
7
7
22
3
3
7
3
7
22
22
4
2
3
3
3
7
3
2
7
7
7
7
7
7
7
3
3
7
3
7
3
3
3
7
7
3
3
4
7
12
3
3
7
7
3
22
22
3
3
22
3
7
4
25
3
3
7
2
22
2
3
3
3
7
2
7
3
7
7
7
3
3
3
7
7
23
7
22
3
7
7
3
2
7
2
3
22
3
22
3
22
7
22
7
7
3
7
3
2
22
2
7
3
7
14
2
7
7
2
3
3
7
2
2
7
3
2
7
2
3
7
4
3
3
3
7
7
7
22
2
2
3
7
3
2
2
22
12
2
7
7
22
18
7
7
2
3
7
22
7
3
4
3
3
7
4
7
2
3
7
22
10
7
2
3
7
7
3
7
2
3
22
3
7
2
3
7
7
2
3
3
7
2
3
22
7
22
7
22
3
7
3
4
7
3
3
3
7
22
4
7
3
2
7
7
2
2
2
3
3
2
4
7
7
7
7
22
3
3
3
7
22
7
22
2
7
7
7
3
3
3
2
22
3
3
7
3
7
2
3
22
3
22
7
4
7
22
22
3
6
2
2
3
7
7
9
7
3
2
7
3
7
7
3
3
7
7
22
2
7
4
7
7
7
7
9
3
4
7
7
22
22
2
3
3
7
3
4
2
11
22
7
3
7
3
3
8
3
3
2
3
22
22
7
7
3
22
7
3
3
2
7
2
7
7
7
4
3
3
7
3
7
7
3
7
4
7
7
7
3
3
22
7
7
7
22
8
7
3
22
2
3
4
3
3
3
7
7
7
3
3
3
2
7
7
3
3
3
3
2
3
3
22
3
7
7
2
3
2
7
4
22
22
3
7
2
3
7
2
7
7
7
22
3
7
3
22
2
7
2
3
7
7
7
3
7
22
3
3
4
7
3
3
3
7
9
7
22
7
4
22
3
3
3
22
2
3
22
3
7
3
2
22
3
7
22
3
7
3
3
3
2
3
3
3
3
6
2
22
6
6
22
22
7
7
3
7
3
2
3
7
2
3
12
7
3
7
3
3
5
3
7
3
7
2
7
7
7
22
7
7
7
14
3
3
7
22
4
3
22
3
3
7
2
3
3
3
2
7
7
3
7
3
3
3
7
2
9
22
3
3
7
7
4
7
7
7
8
3
22
3
12
22
4
7
7
3
7
7
3
7
7
7
3
7
22
22
2
2
3
22
3
3
7
3
2
3
2
7
2
7
7
22
3
2
2
3
6
2
2
22
7
2
7
4
7
3
7
3
3
23
2
22
7
7
3
3
5
7
7
7
3
7
7
3
7
7
3
3
7
3
3
2
7
3
8
3
3
3
7
4
7
3
23
12
7
4
3
7
10
3
22
3
7
7
23
22
7
22
7
3
7
7
3
7
3
7
3
9
7
6
3
2
7
3
2
3
7
2
23
2
2
10
3
13
7
3
3
3
2
4
3
2
3
2
3
22
22
3
7
3
7
3
2
3
3
3
2
3
2
7
22
2
2
3
3
2
7
12
7
3
3
2
3
3
7
4
2
3
3
7
7
3
3
7
7
3
3
9
3
7
6
22
3
3
3
3
9
22
3
3
22
3
2
6
22
3
2
2
22
3
3
7
3
3
7
3
3
7
7
7
3
7
3
22
3
7
3
2
3
3
22
7
3
22
3
3
3
7
22
3
7
6
3
12
7
7
7
22
2
7
3
7
3
3
4
2
3
22
4
7
2
3
3
7
22
3
7
7
7
22
3
4
2
2
7
2
3
3
7
3
7
22
22
2
3
3
7
7
7
7
7
7
3
3
6
3
3
7
22
3
3
7
7
4
22
3
22
3
3
3
7
7
2
3
3
7
7
9
3
3
2
4
3
7
7
2
22
22
3
3
7
3
7
3
7
12
7
2
3
9
9
7
3
3
3
22
3
22
4
3
7
2
3
2
3
7
7
7
7
22
3
3
3
3
7
7
3
2
12
3
7
2
3
22
3
7
12
7
7
12
3
2
22
7
11
2
3
7
2
3
3
7
2
2
3
3
3
2
3
7
3
3
7
7
4
3
3
7
3
3
3
7
7
7
3
22
4
3
4
22
2
2
3
22
2
3
7
7
3
3
3
2
3
7
7
7
22
2
3
2
3
7
7
3
4
3
7
7
3
22
7
2
22
3
3
7
3
7
3
7
3
2
3
3
3
7
6
7
7
22
3
3
4
3
7
3
3
7
2
3
7
7
22
3
3
2
7
3
22
3
3
22
3
9
3
4
3
3
7
3
22
3
7
4
3
12
3
2
2
4
4
7
2
22
2
3
2
7
3
7
7
3
3
22
7
2
7
3
4
7
7
7
7
2
3
3
2
3
7
7
3
2
2
7
3
3
7
2
3
3
7
7
7
3
22
3
7
7
7
3
3
7
7
3
3
3
6
7
3
2
22
3
7
3
7
3
2
2
2
2
3
7
3
6
3
7
3
7
2
2
4
3
7
3
6
3
3
7
2
7
2
3
4
2
7
2
3
2
7
7
2
9
7
7
3
7
22
7
22
7
3
3
22
3
3
3
3
7
22
3
7
3
7
22
2
2
3
2
3
4
3
2
7
2
23
4
2
22
2
3
3
7
9
2
7
3
7
2
3
2
7
8
3
3
22
3
3
3
7
3
9
3
3
7
22
3
3
14
3
3
7
7
7
4
3
3
3
22
3
7
7
3
3
4
22
2
3
10
22
2
7
3
22
7
2
7
3
7
22
7
7
10
3
3
3
3
3
3
3
2
3
7
7
7
7
3
4
2
3
7
7
7
9
7
3
3
3
2
2
3
2
7
3
22
5
9
6
7
7
7
3
5
3
7
3
7
4
20
3
7
3
6
3
7
3
3
3
7
7
22
22
7
3
7
22
4
2
7
2
7
7
7
7
3
22
3
3
7
7
3
3
2
3
7
3
3
7
7
3
3
4
7
7
2
22
2
7
2
2
3
7
3
3
2
3
2
3
22
3
22
22
2
4
3
3
3
7
7
7
3
3
3
3
3
7
3
7
7
7
4
2
3
4
7
7
3
3
3
22
7
7
22
7
7
12
7
2
3
7
7
3
3
3
3
3
3
3
3
7
3
7
13
13
7
3
7
2
7
3
7
3
3
3
23
2
2
7
7
22
3
12
7
3
7
22
3
22
7
4
3
12
2
7
7
7
3
7
3
7
7
3
2
7
3
3
3
3
4
3
7
7
7
7
3
3
7
3
3
3
2
7
3
3
3
22
2
3
7
3
2
22
3
3
7
7
2
3
3
3
7
3
3
7
2
22
7
7
2
7
3
7
7
3
3
3
7
22
13
7
7
3
3
3
3
3
2
4
7
3
22
7
3
12
3
3
3
3
3
2
3
3
7
7
7
4
7
7
3
3
2
2
7
22
7
4
4
2
2
7
2
3
12
22
7
7
3
3
7
7
7
7
7
7
22
3
2
2
7
3
7
7
3
3
7
7
4
7
3
3
22
7
22
3
3
7
7
3
7
2
7
22
2
3
3
7
7
7
3
7
7
12
3
7
7
2
9
3
2
2
3
2
7
22
2
4
3
2
7
7
7
7
7
3
3
2
7
22
3
7
7
7
22
7
22
6
3
2
6
2
22
7
7
3
22
7
22
3
2
3
7
7
7
7
3
22
7
9
7
7
7
2
3
6
22
12
3
3
3
3
3
2
3
2
2
7
3
3
7
3
7
13
7
7
7
7
22
7
3
9
12
22
7
3
7
7
22
8
3
3
2
3
3
7
7
7
3
7
3
7
2
7
7
7
7
3
7
9
3
3
2
3
7
22
7
3
7
3
3
3
7
3
22
7
4
4
3
4
3
7
7
7
9
7
3
7
7
2
22
7
7
9
22
2
7
3
22
7
2
3
22
22
2
2
3
3
7
2
4
7
22
7
4
7
2
3
3
6
3
3
2
7
3
7
2
7
7
3
3
3
3
4
22
2
3
2
3
2
22
3
13
7
2
22
2
7
22
3
7
2
7
3
3
7
2
2
22
3
7
3
7
4
7
3
22
3
7
7
22
22
3
3
7
2
6
3
7
3
7
7
7
3
3
12
3
7
2
4
3
7
22
22
2
7
3
3
2
3
4
3
4
7
7
3
22
22
3
7
7
3
3
3
4
4
7
20
22
3
7
7
2
3
4
2
3
3
3
3
7
7
3
7
3
7
4
12
7
4
7
3
3
2
3
3
7
3
7
2
2
22
7
2
7
3
3
6
3
3
7
3
3
6
22
2
7
20
3
22
3
2
7
2
22
7
3
22
7
3
7
22
22
7
4
7
3
22
2
3
7
3
3
2
7
7
23
4
2
3
2
3
3
7
9
3
3
7
7
7
3
7
3
22
3
3
22
7
3
7
2
3
3
22
3
7
4
3
4
3
7
7
7
7
3
7
7
7
7
7
4
3
22
2
3
7
3
2
7
7
3
3
22
3
7
2
2
3
4
3
4
13
7
3
22
2
2
3
7
7
7
7
2
3
3
7
3
22
4
7
22
2
3
7
2
3
12
22
3
3
3
22
3
4
22
3
7
22
3
7
2
3
3
7
22
7
2
3
9
7
7
3
7
7
7
2
3
3
2
7
7
3
3
3
3
22
7
3
22
7
7
7
3
3
22
3
7
7
3
22
7
22
7
3
2
3
7
22
2
7
7
3
2
8
2
2
3
3
7
3
4
3
3
7
13
4
3
3
7
8
7
7
7
22
2
2
7
3
4
7
22
7
2
22
3
3
3
2
22
2
3
7
3
7
22
4
7
3
7
7
3
7
7
7
7
7
12
6
3
3
7
3
2
22
3
7
2
3
3
7
3
7
22
12
3
22
3
2
7
3
7
3
7
7
7
7
22
3
2
7
7
7
7
2
3
22
7
7
22
7
3
7
3
3
3
2
3
7
3
3
3
3
7
3
9
22
2
4
7
4
2
3
7
7
2
22
2
4
22
3
3
3
7
7
7
3
6
2
2
3
4
3
7
6
7
3
3
3
7
3
7
3
3
3
3
7
3
7
3
7
3
2
3
4
3
7
3
3
3
3
4
7
7
2
3
7
3
2
7
3
3
7
7
22
2
3
7
7
7
2
22
3
6
2
7
7
3
7
7
3
7
22
3
7
3
3
3
3
3
3
3
7
7
7
3
7
7
7
7
2
3
2
3
9
3
2
7
12
3
3
2
3
9
22
22
7
3
3
3
7
7
7
7
7
3
7
3
9
22
2
22
7
2
22
3
7
7
3
7
2
3
2
3
3
3
2
7
4
2
3
22
22
3
2
2
7
7
2
5
7
3
7
3
3
4
7
8
3
7
22
3
2
3
7
7
4
22
3
22
7
3
7
3
22
3
7
22
3
3
7
4
7
3
3
7
3
7
3
3
3
3
22
3
7
7
22
3
3
4
4
7
3
7
4
7
3
7
7
4
7
2
3
3
22
7
7
7
7
7
6
3
7
2
3
7
7
7
22
7
22
22
7
3
3
3
3
22
3
22
7
7
3
22
3
3
7
3
7
7
12
3
2
22
3
3
3
2
3
22
3
20
3
7
22
2
3
3
2
3
7
3
2
7
7
3
7
3
7
3
3
2
3
5
22
2
7
3
3
7
7
7
6
7
2
22
3
2
22
7
7
7
7
3
2
7
3
7
4
3
3
7
3
7
4
3
3
2
3
3
7
7
4
7
7
3
3
7
7
3
7
7
7
7
2
22
3
7
2
13
3
3
3
3
2
9
7
7
22
7
3
3
3
3
7
3
7
7
3
2
3
7
22
7
3
7
3
7
3
7
7
3
22
7
7
22
9
7
7
3
22
7
2
3
7
7
7
3
7
3
7
6
3
7
7
3
7
4
3
3
2
7
22
3
2
22
7
7
3
7
2
3
3
3
7
3
2
7
22
22
3
22
7
22
7
7
7
4
3
3
3
7
2
22
7
7
3
3
3
7
7
9
7
22
7
7
3
22
22
7
3
3
3
2
7
3
2
3
22
7
7
22
7
7
2
7
7
2
7
2
2
7
7
3
22
3
3
22
2
7
3
12
12
3
3
2
7
22
7
3
3
2
3
3
2
7
20
9
7
3
3
3
7
3
7
4
2
3
7
2
7
7
3
3
4
4
22
3
20
4
3
7
2
3
3
3
3
7
2
3
7
7
7
7
3
22
14
3
22
7
7
22
3
3
22
3
7
2
22
3
7
3
2
2
3
4
7
2
3
7
7
3
3
3
3
3
3
4
3
7
7
3
4
3
3
7
3
2
2
20
22
7
3
3
3
3
3
22
3
22
3
7
3
3
7
3
2
3
22
7
3
3
3
7
22
3
2
7
22
7
22
3
7
3
3
7
3
22
7
7
3
2
2
22
7
8
3
9
22
14
3
2
3
3
3
7
3
3
3
2
3
7
7
3
2
7
7
7
2
2
3
3
7
3
22
3
7
3
2
7
7
3
3
2
3
3
3
2
7
7
3
7
2
3
3
3
7
7
13
7
7
7
7
3
6
2
7
3
3
7
7
3
3
7
7
3
7
7
7
7
3
7
3
7
7
7
22
7
3
22
2
12
4
22
7
7
3
3
3
3
2
22
22
7
7
7
7
4
7
2
7
7
7
11
3
7
7
9
7
22
2
3
3
3
3
2
22
7
7
7
7
3
3
7
7
3
9
3
7
4
22
3
7
4
23
3
22
7
7
2
3
3
3
22
7
3
13
22
7
3
3
9
2
4
3
3
7
7
7
7
2
7
7
22
3
3
3
7
7
2
3
3
3
3
22
3
7
22
7
4
7
3
2
7
3
3
7
7
22
7
3
7
7
3
3
22
7
7
22
2
7
3
3
7
22
7
3
7
7
2
22
13
7
2
3
3
13
7
2
3
22
7
12
3
2
7
7
7
7
3
3
7
3
3
7
7
7
3
3
3
3
3
3
7
4
22
7
22
3
3
22
22
7
7
22
7
7
3
3
3
7
7
2
7
4
7
7
3
2
7
22
7
3
7
7
3
7
3
7
2
7
3
3
3
22
4
2
22
22
7
7
3
3
7
7
7
3
3
3
3
3
3
7
4
3
3
2
3
7
3
3
7
22
23
22
3
7
2
4
3
2
7
3
7
3
3
22
7
23
22
4
2
3
7
3
22
4
7
12
22
3
22
7
22
3
7
7
3
12
3
7
7
22
4
7
3
2
2
3
7
3
7
7
3
7
7
3
3
12
3
7
2
3
3
6
7
3
7
7
3
2
3
22
3
7
9
7
3
7
9
7
3
7
22
4
7
7
7
20
3
2
3
7
7
3
22
3
7
23
7
7
7
2
4
7
7
22
3
3
3
6
7
3
4
4
7
3
2
2
7
22
3
3
22
3
7
7
2
2
2
7
3
7
7
7
3
3
2
7
7
7
7
3
3
7
3
3
7
7
7
9
3
22
7
7
22
3
2
7
3
7
22
3
2
3
2
22
3
7
3
3
3
6
3
2
7
3
22
2
2
7
3
3
9
3
4
7
7
2
7
7
22
3
3
3
3
22
22
3
4
3
3
8
3
3
7
3
3
2
3
7
2
3
7
2
4
7
22
7
2
3
7
2
7
22
22
7
3
22
3
2
7
2
7
3
3
3
22
7
2
7
2
7
3
7
7
7
3
3
3
2
3
3
3
7
22
3
22
2
7
3
3
7
7
7
3
3
7
7
22
7
3
7
7
7
7
3
7
7
22
7
7
7
7
7
3
2
9
2
7
7
7
3
3
7
3
3
3
7
3
7
22
7
3
3
2
7
22
3
7
7
3
7
7
3
22
7
3
3
22
7
7
4
3
4
3
22
2
3
22
3
3
7
2
3
3
7
3
7
3
3
22
3
7
2
7
7
3
7
2
7
7
2
7
22
7
3
7
3
7
4
3
2
13
7
3
6
3
7
3
3
3
7
3
3
22
22
3
3
2
3
4
3
4
9
2
22
3
13
7
22
7
3
22
7
7
3
3
22
4
7
7
23
3
3
7
7
22
7
7
22
7
7
3
7
7
3
7
7
3
7
6
7
3
7
7
2
3
3
7
3
7
2
3
3
3
7
9
7
22
7
7
7
3
7
7
3
2
7
3
3
7
22
3
3
4
7
3
7
2
3
7
7
22
2
7
3
9
7
2
3
3
7
3
7
7
22
2
3
7
4
3
3
7
22
7
4
7
7
3
7
3
3
2
22
22
7
10
3
5
3
7
7
3
7
2
7
22
2
2
7
2
22
3
7
7
7
3
6
3
7
3
7
22
3
3
3
3
3
9
4
7
7
3
3
7
7
3
7
3
22
7
3
3
7
3
4
22
3
4
22
3
7
2
3
3
22
22
3
3
22
3
7
2
3
3
7
22
2
7
2
3
2
22
22
3
7
2
3
3
7
2
2
7
3
3
2
7
4
22
2
3
3
22
3
2
3
2
23
7
22
7
3
7
3
4
7
7
7
2
7
3
3
7
3
22
7
3
4
3
7
7
7
3
3
7
3
3
22
5
7
7
7
3
2
22
2
2
7
12
7
5
3
3
2
7
3
3
22
14
2
8
3
3
3
3
22
2
2
22
7
2
22
7
12
22
3
7
2
3
7
7
7
3
7
7
22
3
3
2
7
3
7
2
4
11
7
4
11
2
2
7
2
22
7
3
3
2
6
7
3
6
7
22
2
3
6
2
2
3
3
22
3
3
22
7
3
3
3
3
22
2
3
7
3
3
3
7
7
7
7
7
7
22
22
22
7
7
7
3
3
2
22
7
22
2
7
7
3
22
7
3
3
3
7
2
3
3
3
7
2
3
3
3
22
7
3
7
7
7
3
3
3
3
3
2
7
7
7
7
3
3
3
7
7
4
22
22
7
7
2
3
7
7
3
3
3
7
11
2
2
22
4
3
3
2
2
7
3
7
2
7
3
2
22
3
3
7
7
7
22
22
7
22
3
22
7
2
3
7
7
4
3
7
3
2
7
7
7
3
2
7
3
3
2
7
7
3
3
7
22
3
22
7
3
3
7
3
3
3
3
2
7
7
3
7
7
22
3
3
7
7
7
3
7
7
3
2
7
4
9
3
3
7
4
3
22
2
2
7
7
2
3
22
3
3
7
3
7
7
7
7
4
7
7
7
2
3
7
2
7
4
22
7
2
2
3
2
22
3
2
3
22
2
3
3
3
4
7
3
2
3
3
22
7
22
3
7
3
4
7
3
22
12
7
4
3
2
7
7
7
3
3
2
4
3
7
7
7
3
22
2
22
3
3
7
3
7
2
4
4
3
3
3
2
3
22
2
3
2
3
3
3
7
2
7
22
22
7
2
22
7
7
7
2
7
7
9
22
7
3
7
4
3
2
22
7
2
3
2
2
7
3
3
3
3
3
3
7
3
2
7
3
3
7
3
7
22
7
3
3
7
7
7
3
7
3
7
7
3
3
6
7
3
22
9
3
7
3
3
7
2
3
7
7
7
3
7
3
7
7
9
3
3
4
3
7
3
2
7
3
9
22
3
22
7
7
4
7
3
7
3
4
7
7
7
3
3
22
2
3
2
3
3
3
7
3
9
3
7
22
9
3
3
6
7
7
3
22
7
3
2
3
7
7
3
3
22
7
7
3
7
3
2
3
3
22
7
2
9
6
4
3
2
7
3
7
22
3
4
3
22
7
3
3
2
7
22
7
7
2
3
3
3
2
3
7
3
3
3
7
2
22
22
2
3
3
7
7
3
22
5
11
7
7
7
7
7
7
7
7
7
7
3
9
7
22
3
3
7
7
22
3
3
7
22
22
7
22
3
3
2
7
3
4
11
22
9
7
22
8
7
2
8
3
4
4
3
3
7
3
3
3
3
22
3
3
7
7
3
22
7
7
7
3
2
3
7
7
7
7
2
3
7
3
3
13
22
7
3
7
4
22
7
7
7
3
2
13
2
3
4
22
3
3
7
3
2
3
3
2
22
7
23
2
2
3
4
3
12
7
22
2
6
2
2
22
7
7
7
7
4
7
7
3
7
3
3
3
3
7
3
7
3
3
3
7
7
4
7
7
2
7
22
22
7
7
7
3
7
2
22
3
7
9
3
6
7
7
7
7
7
3
7
3
4
3
3
3
9
7
3
2
4
4
2
7
9
7
3
7
3
22
2
7
2
22
3
22
3
7
2
3
3
7
3
3
20
7
2
7
7
7
3
6
7
22
7
7
7
7
7
7
3
3
3
22
3
3
3
2
22
3
3
3
3
22
3
3
2
7
3
2
3
6
7
7
22
7
2
3
7
7
2
9
7
2
23
22
7
3
7
3
3
3
3
3
7
7
3
4
3
7
3
22
2
2
7
4
7
7
2
3
3
4
2
7
3
7
2
7
3
7
3
3
7
7
3
7
3
4
6
3
4
